MouseID,ExpDate,en,ProbeName,imec,epoch,InitDepth,clusterID,Amp (uV),SpikeN,posX,posY,peakt,ClusterDepth (um),CCFName,CCFAcronym,CCFColor,Peak (uV),Trough (uV),PTratio,Duration (ms),Footprint (um),artefacts,label,new_label
ZYE_0007,09/23/2020,1,p1,1,3,335,3,125,4515,2,21,41,965,Primary motor area Layer 5,MOp5,1F9D5A,31.2,-93.9,0.3,0.27,8,0,MO,MO
ZYE_0007,09/23/2020,1,p1,1,3,335,4,273,1429,2,33,41,893,Primary motor area Layer 5,MOp5,1F9D5A,52.3,-220.4,0.2,0.67,51,0,MO,MO
ZYE_0007,09/23/2020,1,p1,1,3,335,7,426,463,2,33,42,893,Primary motor area Layer 5,MOp5,1F9D5A,72.1,-354.2,0.2,0.5,50,0,MO,MO
ZYE_0007,09/23/2020,1,p1,1,3,335,9,528,228,2,33,41,893,Primary motor area Layer 5,MOp5,1F9D5A,87,-440.7,0.2,0.43,49,0,MO,MO
ZYE_0007,09/23/2020,1,p1,1,3,335,12,142,1886,2,36,41,875,Primary motor area Layer 5,MOp5,1F9D5A,36.1,-105.8,0.3,0.57,51,0,MO,MO
ZYE_0007,09/23/2020,1,p1,1,3,335,13,75,1516,6,36,41,875,Primary motor area Layer 5,MOp5,1F9D5A,51.7,-23.4,2.2,1.07,5,0,MO,MO
ZYE_0007,09/23/2020,1,p1,1,3,335,14,242,110,5,43,42,833,Primary motor area Layer 5,MOp5,1F9D5A,70.5,-171.2,0.4,0.3,51,0,MO,MO
ZYE_0007,09/23/2020,1,p1,1,3,335,17,106,1616,1,46,42,815,Primary motor area Layer 5,MOp5,1F9D5A,38.6,-66.9,0.6,0.73,35,0,MO,MO
ZYE_0007,09/23/2020,1,p1,1,3,335,18,267,4090,5,48,41,803,Primary motor area Layer 5,MOp5,1F9D5A,75.8,-191.1,0.4,0.27,60,0,MO,MO
ZYE_0007,09/23/2020,1,p1,1,3,335,19,171,69,4,48,42,803,Primary motor area Layer 5,MOp5,1F9D5A,31,-139.7,0.2,0.93,33,0,MO,MO
ZYE_0007,09/23/2020,1,p1,1,3,335,20,444,184,5,48,42,803,Primary motor area Layer 5,MOp5,1F9D5A,117.1,-326.7,0.4,0.3,50,0,MO,MO
ZYE_0007,09/23/2020,1,p1,1,3,335,21,78,10406,8,31,42,905,Primary motor area Layer 5,MOp5,1F9D5A,54.8,-23,2.4,0.7,0,0,MO,MO
ZYE_0007,09/23/2020,1,p1,1,3,335,22,56,2284,4,36,42,875,Primary motor area Layer 5,MOp5,1F9D5A,35.8,-20.5,1.7,0.97,0,0,MO,MO
ZYE_0007,09/23/2020,1,p1,1,3,335,23,84,495,1,46,41,815,Primary motor area Layer 5,MOp5,1F9D5A,30.9,-53.6,0.6,0.87,35,0,MO,MO
ZYE_0007,09/23/2020,1,p1,1,3,335,24,63,1048,3,36,42,875,Primary motor area Layer 5,MOp5,1F9D5A,36.6,-26.5,1.4,1,13,0,MO,MO
ZYE_0007,09/23/2020,1,p1,1,3,335,25,72,3729,2,48,42,803,Primary motor area Layer 5,MOp5,1F9D5A,26.2,-45.7,0.6,0.83,45,0,MO,MO
ZYE_0007,09/23/2020,1,p1,1,3,335,26,73,434,1,45,40,821,Primary motor area Layer 5,MOp5,1F9D5A,25.5,-47.2,0.5,0.87,32,0,MO,MO
ZYE_0007,09/23/2020,1,p1,1,4,335,2,93,3039,8,4,42,1317,Primary motor area Layer 6a,MOp6a,1F9D5A,22.5,-71,0.3,0.9,18,0,MO,MO
ZYE_0007,09/23/2020,1,p1,1,4,335,3,157,489,1,1,42,1335,Primary motor area Layer 6a,MOp6a,1F9D5A,42.6,-114.7,0.4,0.7,42,0,MO,MO
ZYE_0007,09/23/2020,1,p1,1,4,335,4,199,618,3,3,40,1323,Primary motor area Layer 6a,MOp6a,1F9D5A,63,-135.9,0.5,0.37,44,0,MO,MO
ZYE_0007,09/23/2020,1,p1,1,4,335,7,187,197,8,6,42,1305,Primary motor area Layer 6a,MOp6a,1F9D5A,39.2,-147.4,0.3,0.63,33,0,MO,MO
ZYE_0007,09/23/2020,1,p1,1,4,335,13,239,2360,7,8,42,1293,Primary motor area Layer 6a,MOp6a,1F9D5A,62.2,-177.3,0.4,0.8,55,0,MO,MO
ZYE_0007,09/23/2020,1,p1,1,4,335,20,165,200,1,15,40,1251,Primary motor area Layer 6a,MOp6a,1F9D5A,49.9,-115.5,0.4,0.7,42,0,MO,MO
ZYE_0007,09/23/2020,1,p1,1,4,335,23,198,343,7,15,41,1251,Primary motor area Layer 6a,MOp6a,1F9D5A,45.8,-152,0.3,0.3,17,0,MO,MO
ZYE_0007,09/23/2020,1,p1,1,4,335,26,76,4237,5,17,43,1239,Primary motor area Layer 6a,MOp6a,1F9D5A,16.3,-59.4,0.3,1.1,32,0,MO,MO
ZYE_0007,09/23/2020,1,p1,1,4,335,27,127,2400,8,17,41,1239,Primary motor area Layer 6a,MOp6a,1F9D5A,43.2,-83.8,0.5,0.8,43,0,MO,MO
ZYE_0007,09/23/2020,1,p1,1,4,335,29,87,1194,8,21,42,1215,Primary motor area Layer 6a,MOp6a,1F9D5A,27.4,-59.7,0.5,0.73,45,0,MO,MO
ZYE_0007,09/23/2020,1,p1,1,4,335,30,86,3659,8,30,42,1161,Primary motor area Layer 6a,MOp6a,1F9D5A,18.7,-66.9,0.3,0.57,27,0,MO,MO
ZYE_0007,09/23/2020,1,p1,1,4,335,33,82,1013,7,30,41,1161,Primary motor area Layer 6a,MOp6a,1F9D5A,21.6,-60,0.4,1.1,30,0,MO,MO
ZYE_0007,09/23/2020,1,p1,1,4,335,34,67,920,8,32,40,1149,Primary motor area Layer 6a,MOp6a,1F9D5A,19.1,-47.5,0.4,0.77,20,0,MO,MO
ZYE_0007,09/23/2020,1,p1,1,4,335,36,855,196,1,33,41,1143,Primary motor area Layer 6a,MOp6a,1F9D5A,149.7,-705,0.2,0.8,63,0,MO,MO
ZYE_0007,09/23/2020,1,p1,1,4,335,39,103,2807,4,1,42,1335,Primary motor area Layer 6a,MOp6a,1F9D5A,28.9,-73.9,0.4,0.93,36,0,MO,MO
ZYE_0007,09/23/2020,1,p1,1,4,335,41,61,4239,3,22,43,1209,Primary motor area Layer 6a,MOp6a,1F9D5A,22.2,-38.8,0.6,1.17,25,0,MO,MO
ZYE_0007,09/23/2020,1,p1,1,4,335,44,80,7083,7,30,42,1161,Primary motor area Layer 6a,MOp6a,1F9D5A,25.6,-54.4,0.5,1,29,0,MO,MO
ZYE_0007,09/23/2020,1,p1,1,4,335,45,76,3340,7,32,41,1149,Primary motor area Layer 6a,MOp6a,1F9D5A,17.7,-57.9,0.3,0.97,28,0,MO,MO
ZYE_0007,09/23/2020,1,p1,1,4,335,46,188,607,4,3,41,1323,Primary motor area Layer 6a,MOp6a,1F9D5A,56.7,-131.7,0.4,0.33,49,0,MO,MO
ZYE_0007,09/23/2020,1,p1,1,5,335,0,134,2106,2,2,40,1579,Primary motor area Layer 6a,MOp6a,1F9D5A,29.5,-104.1,0.3,1.1,54,0,MO,MO
ZYE_0007,09/23/2020,1,p1,1,5,335,1,376,241,8,6,42,1555,Primary motor area Layer 6a,MOp6a,1F9D5A,93.4,-282.4,0.3,0.73,63,0,MO,MO
ZYE_0007,09/23/2020,1,p1,1,5,335,2,112,1947,1,9,41,1537,Primary motor area Layer 6a,MOp6a,1F9D5A,29,-83,0.3,1.37,32,0,MO,MO
ZYE_0007,09/23/2020,1,p1,1,5,335,4,177,236,6,10,42,1531,Primary motor area Layer 6a,MOp6a,1F9D5A,50.7,-125.8,0.4,0.7,60,0,MO,MO
ZYE_0007,09/23/2020,1,p1,1,5,335,6,189,130,8,13,42,1513,Primary motor area Layer 6a,MOp6a,1F9D5A,64.8,-124.7,0.5,0.8,49,0,MO,MO
ZYE_0007,09/23/2020,1,p1,1,5,335,9,199,269,7,14,42,1507,Primary motor area Layer 6a,MOp6a,1F9D5A,53.9,-144.7,0.4,0.73,54,0,MO,MO
ZYE_0007,09/23/2020,1,p1,1,5,335,15,191,51,1,18,41,1483,Primary motor area Layer 6a,MOp6a,1F9D5A,45.4,-145.5,0.3,0.7,48,0,MO,MO
ZYE_0007,09/23/2020,1,p1,1,5,335,16,118,112,6,19,42,1477,Primary motor area Layer 6a,MOp6a,1F9D5A,24.6,-93.2,0.3,0.63,31,0,MO,MO
ZYE_0007,09/23/2020,1,p1,1,5,335,17,280,64,1,25,42,1441,Primary motor area Layer 6a,MOp6a,1F9D5A,76.4,-203.3,0.4,0.73,58,0,MO,MO
ZYE_0007,09/23/2020,1,p1,1,5,335,18,135,128,1,28,41,1423,Primary motor area Layer 6a,MOp6a,1F9D5A,41.6,-93.6,0.4,0.63,41,0,MO,MO
ZYE_0007,09/23/2020,1,p1,1,5,335,21,120,6990,8,31,42,1405,Primary motor area Layer 6a,MOp6a,1F9D5A,25.9,-94.4,0.3,1.07,36,0,MO,MO
ZYE_0007,09/23/2020,1,p1,1,5,335,24,107,4615,2,35,42,1381,Primary motor area Layer 6a,MOp6a,1F9D5A,33.1,-73.6,0.4,0.77,41,0,MO,MO
ZYE_0007,09/23/2020,1,p1,1,5,335,25,210,976,5,39,44,1357,Primary motor area Layer 6a,MOp6a,1F9D5A,53.5,-156.8,0.3,0.73,62,0,MO,MO
ZYE_0007,09/23/2020,1,p1,1,5,335,28,311,5274,4,41,42,1345,Primary motor area Layer 6a,MOp6a,1F9D5A,55.3,-255.8,0.2,0.8,44,0,MO,MO
ZYE_0007,09/23/2020,1,p1,1,5,335,32,227,650,1,44,42,1327,Primary motor area Layer 6a,MOp6a,1F9D5A,71.8,-155.7,0.5,0.77,55,0,MO,MO
ZYE_0007,09/23/2020,1,p1,1,5,335,34,264,169,4,44,42,1327,Primary motor area Layer 6a,MOp6a,1F9D5A,50.1,-213.6,0.2,0.9,34,0,MO,MO
ZYE_0007,09/23/2020,1,p1,1,5,335,35,231,1506,3,45,41,1321,Primary motor area Layer 6a,MOp6a,1F9D5A,44.8,-186.1,0.2,0.9,34,0,MO,MO
ZYE_0007,09/23/2020,1,p1,1,5,335,36,69,1257,8,46,41,1315,Primary motor area Layer 6a,MOp6a,1F9D5A,23,-45.6,0.5,1.03,24,0,MO,MO
ZYE_0007,09/23/2020,1,p1,1,5,335,38,88,844,1,33,42,1393,Primary motor area Layer 6a,MOp6a,1F9D5A,30.5,-57.7,0.5,0.7,30,0,MO,MO
ZYE_0007,09/23/2020,1,p1,1,5,335,40,83,4076,8,41,42,1345,Primary motor area Layer 6a,MOp6a,1F9D5A,23,-60.1,0.4,0.83,37,0,MO,MO
ZYE_0007,09/23/2020,1,p1,1,5,335,42,82,2958,8,46,42,1315,Primary motor area Layer 6a,MOp6a,1F9D5A,27.6,-54.4,0.5,0.73,28,0,MO,MO
ZYE_0007,09/23/2020,1,p1,1,5,335,44,97,608,8,39,43,1357,Primary motor area Layer 6a,MOp6a,1F9D5A,29.8,-67.5,0.4,0.67,53,0,MO,MO
ZYE_0007,09/23/2020,1,p1,1,5,335,45,199,968,5,39,41,1357,Primary motor area Layer 6a,MOp6a,1F9D5A,54.9,-144.1,0.4,0.8,60,0,MO,MO
ZYE_0007,09/23/2020,1,p1,1,5,335,46,74,552,6,38,42,1363,Primary motor area Layer 6a,MOp6a,1F9D5A,22.4,-51.1,0.4,0.77,49,0,MO,MO
ZYE_0007,09/23/2020,1,p1,1,5,335,48,84,2791,4,16,41,1495,Primary motor area Layer 6a,MOp6a,1F9D5A,17.6,-66.5,0.3,0.93,37,0,MO,MO
ZYE_0007,09/23/2020,1,p1,1,5,335,50,177,343,8,41,45,1345,Primary motor area Layer 6a,MOp6a,1F9D5A,67.4,-109.6,0.6,0.77,47,0,MO,MO
ZYE_0007,09/23/2020,1,p1,1,6,335,3,281,185,2,8,41,1793,corpus callosum,cc,CCCCCC,70.4,-210.5,0.3,0.73,55,0,cc,cc
ZYE_0007,09/23/2020,1,p1,1,6,335,4,145,317,7,4,42,1817,corpus callosum,cc,CCCCCC,55.4,-89.5,0.6,0.87,32,0,cc,cc
ZYE_0007,09/23/2020,1,p1,1,6,335,11,124,3377,1,9,41,1787,corpus callosum,cc,CCCCCC,22.7,-101.4,0.2,0.77,51,0,cc,cc
ZYE_0007,09/23/2020,1,p1,1,6,335,12,280,563,2,9,41,1787,corpus callosum,cc,CCCCCC,75.1,-205.2,0.4,0.77,54,0,cc,cc
ZYE_0007,09/23/2020,1,p1,1,6,335,21,137,7979,7,18,41,1733,corpus callosum,cc,CCCCCC,41.7,-95.2,0.4,0.87,50,0,cc,cc
ZYE_0007,09/23/2020,1,p1,1,6,335,22,212,339,8,25,42,1691,Primary motor area Layer 6b,MOp6b,1F9D5A,52.1,-159.5,0.3,0.27,10,0,MO,MO
ZYE_0007,09/23/2020,1,p1,1,6,335,23,132,4616,8,26,41,1685,Primary motor area Layer 6b,MOp6b,1F9D5A,29.7,-102.1,0.3,0.23,9,0,MO,MO
ZYE_0007,09/23/2020,1,p1,1,6,335,25,238,697,8,27,41,1679,Primary motor area Layer 6b,MOp6b,1F9D5A,43.4,-194.9,0.2,0.3,12,0,MO,MO
ZYE_0007,09/23/2020,1,p1,1,6,335,31,492,55,5,40,40,1601,Primary motor area Layer 6a,MOp6a,1F9D5A,96.2,-396.1,0.2,0.83,51,0,MO,MO
ZYE_0007,09/23/2020,1,p1,1,6,335,34,433,259,2,42,42,1589,Primary motor area Layer 6a,MOp6a,1F9D5A,112.9,-320.1,0.4,0.77,67,0,MO,MO
ZYE_0007,09/23/2020,1,p1,1,6,335,35,481,79,5,40,43,1601,Primary motor area Layer 6a,MOp6a,1F9D5A,91.8,-389.3,0.2,0.83,51,0,MO,MO
ZYE_0007,09/23/2020,1,p1,1,6,335,36,347,331,1,42,40,1589,Primary motor area Layer 6a,MOp6a,1F9D5A,96.5,-250.6,0.4,0.77,68,0,MO,MO
ZYE_0007,09/23/2020,1,p1,1,6,335,37,507,69,5,40,42,1601,Primary motor area Layer 6a,MOp6a,1F9D5A,94,-413.4,0.2,0.8,51,0,MO,MO
ZYE_0007,09/23/2020,1,p1,1,6,335,38,420,249,5,42,42,1589,Primary motor area Layer 6a,MOp6a,1F9D5A,73.2,-347,0.2,0.87,42,0,MO,MO
ZYE_0007,09/23/2020,1,p1,1,6,335,39,477,1635,5,42,42,1589,Primary motor area Layer 6a,MOp6a,1F9D5A,81.9,-395.5,0.2,0.87,42,0,MO,MO
ZYE_0007,09/23/2020,1,p1,1,6,335,41,427,291,2,42,43,1589,Primary motor area Layer 6a,MOp6a,1F9D5A,112.3,-314.9,0.4,0.77,65,0,MO,MO
ZYE_0007,09/23/2020,1,p1,1,6,335,42,440,2777,5,42,40,1589,Primary motor area Layer 6a,MOp6a,1F9D5A,77.1,-362.8,0.2,0.87,42,0,MO,MO
ZYE_0007,09/23/2020,1,p1,1,6,335,47,257,2127,5,46,42,1565,Primary motor area Layer 6a,MOp6a,1F9D5A,52.9,-204.5,0.3,0.93,44,0,MO,MO
ZYE_0007,09/23/2020,1,p1,1,6,335,48,175,476,1,46,42,1565,Primary motor area Layer 6a,MOp6a,1F9D5A,53.1,-122,0.4,0.67,43,0,MO,MO
ZYE_0007,09/23/2020,1,p1,1,6,335,55,66,6723,5,7,41,1799,corpus callosum,cc,CCCCCC,18.2,-47.4,0.4,0.87,28,0,cc,cc
ZYE_0007,09/23/2020,1,p1,1,6,335,56,178,863,8,4,42,1817,corpus callosum,cc,CCCCCC,42.7,-135,0.3,0.77,44,0,cc,cc
ZYE_0007,09/23/2020,1,p1,1,6,335,57,104,1893,1,48,41,1553,Primary motor area Layer 6a,MOp6a,1F9D5A,26.7,-77.7,0.3,0.9,31,0,MO,MO
ZYE_0008,10/31/2020,3,p1,0,1,250,2,193,616,1,6,42,470,Primary motor area Layer 2/3,MOp2/3,1F9D5A,36.7,-156.3,0.2,0.6,68,0,MO,MO
ZYE_0008,10/31/2020,3,p1,0,1,250,4,245,3306,1,16,42,410,Secondary motor area layer 2/3,MOs2/3,1F9D5A,32.6,-212.7,0.2,0.83,34,0,MO,MO
ZYE_0008,10/31/2020,3,p1,0,1,250,33,145,1687,1,1,41,500,Primary motor area Layer 2/3,MOp2/3,1F9D5A,42,-102.7,0.4,0.67,51,0,MO,MO
ZYE_0008,10/31/2020,3,p1,0,2,250,0,262,2553,1,1,42,750,Primary motor area Layer 5,MOp5,1F9D5A,65.6,-196.5,0.3,0.73,66,0,MO,MO
ZYE_0008,10/31/2020,3,p1,0,2,250,8,435,1624,2,8,42,708,Primary motor area Layer 5,MOp5,1F9D5A,99.1,-335.6,0.3,0.7,75,0,MO,MO
ZYE_0008,10/31/2020,3,p1,0,2,250,13,195,791,8,10,43,696,Primary motor area Layer 5,MOp5,1F9D5A,53.5,-141.4,0.4,0.57,70,0,MO,MO
ZYE_0008,10/31/2020,3,p1,0,2,250,14,266,384,3,12,43,684,Primary motor area Layer 5,MOp5,1F9D5A,76.8,-189.3,0.4,0.63,84,0,MO,MO
ZYE_0008,10/31/2020,3,p1,0,2,250,18,641,107,2,11,42,690,Primary motor area Layer 5,MOp5,1F9D5A,100,-541.4,0.2,0.73,66,0,MO,MO
ZYE_0008,10/31/2020,3,p1,0,2,250,20,434,502,3,8,37,708,Primary motor area Layer 5,MOp5,1F9D5A,91.7,-342.3,0.3,0.57,68,0,MO,MO
ZYE_0008,10/31/2020,3,p1,0,2,250,26,449,3478,2,13,43,678,Primary motor area Layer 5,MOp5,1F9D5A,65.1,-384.1,0.2,0.9,41,0,MO,MO
ZYE_0008,10/31/2020,3,p1,0,2,250,27,780,973,2,13,41,678,Primary motor area Layer 5,MOp5,1F9D5A,115.5,-665,0.2,0.67,61,0,MO,MO
ZYE_0008,10/31/2020,3,p1,0,2,250,35,376,1880,2,15,43,666,Primary motor area Layer 5,MOp5,1F9D5A,59.3,-316.8,0.2,0.73,44,0,MO,MO
ZYE_0008,10/31/2020,3,p1,0,2,250,40,343,101,2,18,41,648,Primary motor area Layer 5,MOp5,1F9D5A,66.5,-276.8,0.2,0.77,74,0,MO,MO
ZYE_0008,10/31/2020,3,p1,0,2,250,41,295,776,2,16,43,660,Primary motor area Layer 5,MOp5,1F9D5A,56.1,-238.6,0.2,0.6,41,0,MO,MO
ZYE_0008,10/31/2020,3,p1,0,2,250,44,191,1297,7,18,41,648,Primary motor area Layer 5,MOp5,1F9D5A,44.2,-146.9,0.3,0.8,86,0,MO,MO
ZYE_0008,10/31/2020,3,p1,0,2,250,51,624,412,1,37,43,534,Primary motor area Layer 2/3,MOp2/3,1F9D5A,100.1,-524.1,0.2,0.67,66,0,MO,MO
ZYE_0008,10/31/2020,3,p1,0,2,250,52,174,523,8,38,42,528,Primary motor area Layer 2/3,MOp2/3,1F9D5A,47.9,-125.8,0.4,0.63,38,0,MO,MO
ZYE_0008,10/31/2020,3,p1,0,2,250,53,472,758,1,37,42,534,Primary motor area Layer 2/3,MOp2/3,1F9D5A,83.5,-388.2,0.2,0.67,63,0,MO,MO
ZYE_0008,10/31/2020,3,p1,0,2,250,56,525,313,1,39,42,522,Primary motor area Layer 2/3,MOp2/3,1F9D5A,96.3,-429.1,0.2,0.7,62,0,MO,MO
ZYE_0008,10/31/2020,3,p1,0,2,250,57,514,316,1,39,42,522,Primary motor area Layer 2/3,MOp2/3,1F9D5A,88.3,-425.6,0.2,0.67,61,0,MO,MO
ZYE_0008,10/31/2020,3,p1,0,2,250,58,445,301,1,40,42,516,Primary motor area Layer 2/3,MOp2/3,1F9D5A,86.1,-358.8,0.2,0.7,59,0,MO,MO
ZYE_0008,10/31/2020,3,p1,0,2,250,62,145,619,8,1,42,750,Primary motor area Layer 5,MOp5,1F9D5A,44.2,-100.7,0.4,0.67,62,0,MO,MO
ZYE_0008,10/31/2020,3,p1,0,2,250,64,290,580,5,9,42,702,Primary motor area Layer 5,MOp5,1F9D5A,64.3,-226,0.3,0.6,106,0,MO,MO
ZYE_0008,10/31/2020,3,p1,0,2,250,80,458,461,1,6,42,720,Primary motor area Layer 5,MOp5,1F9D5A,110.5,-347.4,0.3,0.63,83,0,MO,MO
ZYE_0008,10/31/2020,3,p1,0,2,250,81,221,2757,1,17,42,654,Primary motor area Layer 5,MOp5,1F9D5A,51.7,-168.9,0.3,0.67,55,0,MO,MO
ZYE_0008,10/31/2020,3,p1,0,2,250,82,216,729,1,16,42,660,Primary motor area Layer 5,MOp5,1F9D5A,59.5,-156.9,0.4,0.87,54,0,MO,MO
ZYE_0008,10/31/2020,3,p1,0,2,250,89,113,556,8,33,41,558,Primary motor area Layer 2/3,MOp2/3,1F9D5A,32.6,-80.5,0.4,0.8,30,0,MO,MO
ZYE_0008,10/31/2020,3,p1,0,3,250,2,174,2803,1,2,42,994,Primary motor area Layer 5,MOp5,1F9D5A,47.3,-127.1,0.4,0.6,52,0,MO,MO
ZYE_0008,10/31/2020,3,p1,0,3,250,4,328,1960,8,6,41,970,Primary motor area Layer 5,MOp5,1F9D5A,79.7,-248.2,0.3,0.53,73,0,MO,MO
ZYE_0008,10/31/2020,3,p1,0,3,250,7,151,3148,2,14,41,922,Primary motor area Layer 5,MOp5,1F9D5A,37.3,-114.1,0.3,0.4,44,0,MO,MO
ZYE_0008,10/31/2020,3,p1,0,3,250,9,140,3463,7,17,47,904,Primary motor area Layer 5,MOp5,1F9D5A,45.2,-94.5,0.5,0.37,35,0,MO,MO
ZYE_0008,10/31/2020,3,p1,0,3,250,11,830,181,8,17,42,904,Primary motor area Layer 5,MOp5,1F9D5A,181.7,-647.9,0.3,0.57,69,0,MO,MO
ZYE_0008,10/31/2020,3,p1,0,3,250,12,775,425,8,19,42,892,Primary motor area Layer 5,MOp5,1F9D5A,166.5,-608.2,0.3,0.57,69,0,MO,MO
ZYE_0008,10/31/2020,3,p1,0,3,250,15,822,192,8,20,42,886,Primary motor area Layer 5,MOp5,1F9D5A,178.5,-643.8,0.3,0.57,67,0,MO,MO
ZYE_0008,10/31/2020,3,p1,0,3,250,17,110,1308,8,10,38,946,Primary motor area Layer 5,MOp5,1F9D5A,32.4,-77.4,0.4,0.87,44,0,MO,MO
ZYE_0008,10/31/2020,3,p1,0,3,250,24,192,1460,8,26,42,850,Primary motor area Layer 5,MOp5,1F9D5A,64.5,-127.5,0.5,0.47,66,0,MO,MO
ZYE_0008,10/31/2020,3,p1,0,3,250,25,294,113,2,27,42,844,Primary motor area Layer 5,MOp5,1F9D5A,88.9,-205.5,0.4,0.57,55,0,MO,MO
ZYE_0008,10/31/2020,3,p1,0,3,250,27,269,2338,8,32,43,814,Primary motor area Layer 5,MOp5,1F9D5A,73.3,-195.9,0.4,0.57,109,0,MO,MO
ZYE_0008,10/31/2020,3,p1,0,3,250,29,125,2934,7,26,45,850,Primary motor area Layer 5,MOp5,1F9D5A,46.4,-78.5,0.6,0.83,75,0,MO,MO
ZYE_0008,10/31/2020,3,p1,0,3,250,31,367,179,2,32,42,814,Primary motor area Layer 5,MOp5,1F9D5A,102,-265.2,0.4,0.6,69,0,MO,MO
ZYE_0008,10/31/2020,3,p1,0,3,250,33,278,1865,7,31,40,820,Primary motor area Layer 5,MOp5,1F9D5A,73.3,-204.5,0.4,0.57,108,0,MO,MO
ZYE_0008,10/31/2020,3,p1,0,3,250,35,291,412,7,33,40,808,Primary motor area Layer 5,MOp5,1F9D5A,84.8,-206.3,0.4,0.53,124,0,MO,MO
ZYE_0008,10/31/2020,3,p1,0,3,250,42,281,2596,1,42,42,754,Primary motor area Layer 5,MOp5,1F9D5A,73.1,-208.4,0.4,0.67,67,0,MO,MO
ZYE_0008,10/31/2020,3,p1,0,3,250,47,838,70,3,48,42,718,Primary motor area Layer 5,MOp5,1F9D5A,122.6,-715.7,0.2,0.43,80,0,MO,MO
ZYE_0008,10/31/2020,3,p1,0,3,250,48,525,4149,3,48,42,718,Primary motor area Layer 5,MOp5,1F9D5A,88.8,-436.3,0.2,0.6,61,0,MO,MO
ZYE_0008,10/31/2020,3,p1,0,3,250,58,91,3974,8,39,42,772,Primary motor area Layer 5,MOp5,1F9D5A,30.7,-60,0.5,0.77,28,0,MO,MO
ZYE_0008,10/31/2020,3,p1,0,3,250,60,241,1877,8,41,41,760,Primary motor area Layer 5,MOp5,1F9D5A,61.5,-179.6,0.3,0.73,77,0,MO,MO
ZYE_0008,10/31/2020,3,p1,0,4,250,0,262,456,1,2,41,1244,Primary motor area Layer 6a,MOp6a,1F9D5A,86.1,-175.8,0.5,0.53,61,0,MO,MO
ZYE_0008,10/31/2020,3,p1,0,4,250,6,177,179,1,6,41,1220,Primary motor area Layer 6a,MOp6a,1F9D5A,58.1,-119.3,0.5,0.53,80,0,MO,MO
ZYE_0008,10/31/2020,3,p1,0,4,250,10,526,126,1,9,41,1202,Primary motor area Layer 6a,MOp6a,1F9D5A,191.5,-334.7,0.6,0.47,126,0,MO,MO
ZYE_0008,10/31/2020,3,p1,0,4,250,14,496,4092,1,13,42,1178,Primary motor area Layer 6a,MOp6a,1F9D5A,126.4,-369.8,0.3,0.57,64,0,MO,MO
ZYE_0008,10/31/2020,3,p1,0,4,250,19,140,307,8,14,43,1172,Primary motor area Layer 6a,MOp6a,1F9D5A,47.7,-91.9,0.5,0.23,50,0,MO,MO
ZYE_0008,10/31/2020,3,p1,0,4,250,20,597,841,1,17,42,1154,Primary motor area Layer 6a,MOp6a,1F9D5A,142.6,-454.7,0.3,0.5,71,0,MO,MO
ZYE_0008,10/31/2020,3,p1,0,4,250,26,438,294,3,22,42,1124,Primary motor area Layer 6a,MOp6a,1F9D5A,78.6,-359.3,0.2,0.53,83,0,MO,MO
ZYE_0008,10/31/2020,3,p1,0,4,250,27,432,79,3,24,41,1112,Primary motor area Layer 6a,MOp6a,1F9D5A,77.4,-355,0.2,0.6,82,0,MO,MO
ZYE_0008,10/31/2020,3,p1,0,4,250,28,459,88,3,24,41,1112,Primary motor area Layer 6a,MOp6a,1F9D5A,77.2,-381.7,0.2,0.57,83,0,MO,MO
ZYE_0008,10/31/2020,3,p1,0,4,250,29,469,272,3,23,43,1118,Primary motor area Layer 6a,MOp6a,1F9D5A,81.7,-387.1,0.2,0.57,82,0,MO,MO
ZYE_0008,10/31/2020,3,p1,0,4,250,35,199,463,7,18,43,1148,Primary motor area Layer 6a,MOp6a,1F9D5A,64.2,-134.8,0.5,0.5,84,0,MO,MO
ZYE_0008,10/31/2020,3,p1,0,4,250,41,270,868,1,43,42,998,Primary motor area Layer 5,MOp5,1F9D5A,84.4,-186.1,0.5,0.53,86,0,MO,MO
ZYE_0008,10/31/2020,3,p1,0,4,250,50,310,1964,8,48,41,968,Primary motor area Layer 5,MOp5,1F9D5A,75.1,-234.5,0.3,0.47,50,0,MO,MO
ZYE_0008,10/31/2020,3,p1,0,4,250,57,111,2076,1,48,41,968,Primary motor area Layer 5,MOp5,1F9D5A,28.5,-83,0.3,0.67,41,0,MO,MO
ZYE_0008,10/31/2020,3,p1,0,4,250,59,155,313,1,4,42,1232,Primary motor area Layer 6a,MOp6a,1F9D5A,49,-106.5,0.5,0.57,57,0,MO,MO
ZYE_0008,10/31/2020,3,p1,0,4,250,63,98,2396,7,3,41,1238,Primary motor area Layer 6a,MOp6a,1F9D5A,35.3,-63.1,0.6,0.57,26,0,MO,MO
ZYE_0008,10/31/2020,3,p1,0,4,250,64,107,3049,7,25,42,1106,Primary motor area Layer 6a,MOp6a,1F9D5A,46.6,-60.8,0.8,0.57,25,0,MO,MO
ZYE_0008,10/31/2020,3,p1,0,4,250,65,158,339,8,27,42,1094,Primary motor area Layer 6a,MOp6a,1F9D5A,52.1,-105.7,0.5,0.43,54,0,MO,MO
