MouseID,ExpDate,en,ProbeName,imec,epoch,InitDepth,clusterID,amp,SpikeN,posX,posY,peakt,ClusterDepth,peak,trough,PTratio,Sign,footprint,duration,CCFAcronym,CCFName,CCFColor,label,new_label,index,unique_list,artefacts,new_add,delete,keep
ZYE_0007,9/23/2020,1,p1,1,2,335,10,322,1659,8,23,42,703,92.6,-229.1,0.4,1,51,0.33,MOs5,Secondary motor area layer 5,1F9D5A,MO,MO,134,1,0,0,0,1
ZYE_0007,9/23/2020,1,p1,1,2,335,11,315,1888,8,23,41,703,99.5,-215.6,0.5,1,49,0.3,MOs5,Secondary motor area layer 5,1F9D5A,MO,MO,135,1,0,0,0,1
ZYE_0007,9/23/2020,1,p1,1,2,335,12,92,422,8,26,43,685,25.6,-66.3,0.4,1,49,0.83,MOs5,Secondary motor area layer 5,1F9D5A,MO,MO,136,1,0,0,0,1
ZYE_0007,9/23/2020,1,p1,1,2,335,14,120,538,1,30,40,661,41.8,-78.4,0.5,1,40,0.7,MOs5,Secondary motor area layer 5,1F9D5A,MO,MO,137,1,0,0,0,1
ZYE_0007,9/23/2020,1,p1,1,2,335,15,95,1298,8,33,41,643,21.6,-73.7,0.3,1,62,0.63,MOs5,Secondary motor area layer 5,1F9D5A,MO,MO,138,1,0,0,0,1
ZYE_0007,9/23/2020,1,p1,1,2,335,17,181,653,7,39,41,607,44.9,-136.2,0.3,1,68,0.67,MOs2/3,Secondary motor area layer 2/3,1F9D5A,MO,MO,139,1,0,0,0,1
ZYE_0007,9/23/2020,1,p1,1,2,335,18,87,9214,8,46,43,565,21.2,-65.5,0.3,1,35,1.2,MOs2/3,Secondary motor area layer 2/3,1F9D5A,MO,MO,140,1,0,0,0,1
ZYE_0007,9/23/2020,1,p1,1,2,335,19,176,5227,1,48,42,553,61.5,-114.3,0.5,1,63,0.67,MOs2/3,Secondary motor area layer 2/3,1F9D5A,MO,MO,141,1,0,0,0,1
ZYE_0007,9/23/2020,1,p1,1,2,335,20,97,1523,8,16,48,745,33.8,-62.8,0.5,1,25,0.83,MOs5,Secondary motor area layer 5,1F9D5A,MO,MO,142,1,0,0,0,1
ZYE_0007,9/23/2020,1,p1,1,2,335,21,119,1204,2,36,43,625,35.4,-83.1,0.4,1,62,0.7,MOs5,Secondary motor area layer 5,1F9D5A,MO,MO,143,1,0,0,0,1
ZYE_0007,9/23/2020,1,p1,1,2,335,23,108,4932,8,36,42,625,35.4,-72.7,0.5,1,120,0.77,MOs5,Secondary motor area layer 5,1F9D5A,MO,MO,144,1,0,0,0,1
ZYE_0007,9/23/2020,1,p1,1,2,335,27,216,2256,1,48,41,553,76.9,-139,0.6,1,83,0.53,MOs2/3,Secondary motor area layer 2/3,1F9D5A,MO,MO,145,1,0,0,0,1
ZYE_0007,9/23/2020,1,p1,1,2,335,28,135,1786,8,16,46,745,45.1,-89.5,0.5,1,34,0.63,MOs5,Secondary motor area layer 5,1F9D5A,MO,MO,146,1,0,0,0,1
ZYE_0007,9/23/2020,1,p1,1,2,335,30,176,494,6,40,42,601,41.9,-133.9,0.3,1,77,0.57,MOs2/3,Secondary motor area layer 2/3,1F9D5A,MO,MO,147,1,0,0,0,1
ZYE_0007,9/23/2020,1,p1,1,2,335,31,115,1242,1,46,41,565,36.1,-78.5,0.5,1,46,0.77,MOs2/3,Secondary motor area layer 2/3,1F9D5A,MO,MO,148,1,0,0,0,1
ZYE_0007,9/23/2020,1,p1,1,2,335,33,164,2355,1,46,41,565,52.3,-111.7,0.5,1,51,0.67,MOs2/3,Secondary motor area layer 2/3,1F9D5A,MO,MO,149,1,0,0,0,1
ZYE_0007,9/23/2020,1,p1,1,3,335,1,94,548,1,19,41,977,81.4,-13.1,6.2,0,10,0.73,MOs5,Secondary motor area layer 5,1F9D5A,MO,MO,150,1,0,0,0,1
ZYE_0007,9/23/2020,1,p1,1,3,335,2,159,2070,2,20,42,971,38.3,-121,0.3,1,8,0.33,MOs5,Secondary motor area layer 5,1F9D5A,MO,MO,151,1,0,0,0,1
ZYE_0007,9/23/2020,1,p1,1,3,335,3,125,4515,2,21,41,965,31.2,-93.9,0.3,1,8,0.27,MOs5,Secondary motor area layer 5,1F9D5A,MO,MO,152,1,0,0,0,1
ZYE_0007,9/23/2020,1,p1,1,3,335,4,273,1429,2,33,41,893,52.3,-220.4,0.2,1,51,0.67,MOs5,Secondary motor area layer 5,1F9D5A,MO,MO,153,1,0,0,0,1
ZYE_0007,9/23/2020,1,p1,1,3,335,7,426,463,2,33,42,893,72.1,-354.2,0.2,1,50,0.5,MOs5,Secondary motor area layer 5,1F9D5A,MO,MO,154,1,0,0,0,1
ZYE_0007,9/23/2020,1,p1,1,3,335,9,528,228,2,33,41,893,87,-440.7,0.2,1,49,0.43,MOs5,Secondary motor area layer 5,1F9D5A,MO,MO,155,1,0,0,0,1
ZYE_0007,9/23/2020,1,p1,1,3,335,12,142,1886,2,36,41,875,36.1,-105.8,0.3,1,51,0.57,MOs5,Secondary motor area layer 5,1F9D5A,MO,MO,156,1,0,0,0,1
ZYE_0007,9/23/2020,1,p1,1,3,335,13,75,1516,6,36,41,875,51.7,-23.4,2.2,0,26,0.33,MOs5,Secondary motor area layer 5,1F9D5A,MO,MO,157,1,0,0,0,1
ZYE_0007,9/23/2020,1,p1,1,3,335,14,242,110,5,43,42,833,70.5,-171.2,0.4,1,51,0.3,MOs5,Secondary motor area layer 5,1F9D5A,MO,MO,158,1,0,0,0,1
ZYE_0007,9/23/2020,1,p1,1,3,335,17,106,1616,1,46,42,815,38.6,-66.9,0.6,1,35,0.73,MOs5,Secondary motor area layer 5,1F9D5A,MO,MO,159,1,0,0,0,1
ZYE_0007,9/23/2020,1,p1,1,3,335,18,267,4090,5,48,41,803,75.8,-191.1,0.4,1,60,0.27,MOs5,Secondary motor area layer 5,1F9D5A,MO,MO,160,1,0,0,0,1
ZYE_0007,9/23/2020,1,p1,1,3,335,19,171,69,4,48,42,803,31,-139.7,0.2,1,33,0.93,MOs5,Secondary motor area layer 5,1F9D5A,MO,MO,161,1,0,0,0,1
ZYE_0007,9/23/2020,1,p1,1,3,335,20,444,184,5,48,42,803,117.1,-326.7,0.4,1,50,0.3,MOs5,Secondary motor area layer 5,1F9D5A,MO,MO,162,1,0,0,0,1
ZYE_0007,9/23/2020,1,p1,1,3,335,21,78,10406,8,31,42,905,54.8,-23,2.4,0,13,0.43,MOs5,Secondary motor area layer 5,1F9D5A,MO,MO,163,1,0,0,0,1
ZYE_0007,9/23/2020,1,p1,1,3,335,22,56,2284,4,36,42,875,35.8,-20.5,1.7,0,23,0.27,MOs5,Secondary motor area layer 5,1F9D5A,MO,MO,164,1,0,0,0,1
ZYE_0007,9/23/2020,1,p1,1,3,335,23,84,495,1,46,41,815,30.9,-53.6,0.6,1,35,0.87,MOs5,Secondary motor area layer 5,1F9D5A,MO,MO,165,1,0,0,0,1
ZYE_0007,9/23/2020,1,p1,1,3,335,24,63,1048,3,36,42,875,36.6,-26.5,1.4,0,36,0.27,MOs5,Secondary motor area layer 5,1F9D5A,MO,MO,166,1,0,0,0,1
ZYE_0007,9/23/2020,1,p1,1,3,335,25,72,3729,2,48,42,803,26.2,-45.7,0.6,1,45,0.83,MOs5,Secondary motor area layer 5,1F9D5A,MO,MO,167,1,0,0,0,1
ZYE_0007,9/23/2020,1,p1,1,3,335,26,73,434,1,45,40,821,25.5,-47.2,0.5,1,32,0.87,MOs5,Secondary motor area layer 5,1F9D5A,MO,MO,168,1,0,0,0,1
ZYE_0007,9/23/2020,1,p1,1,4,335,2,93,3039,8,4,42,1317,22.5,-71,0.3,1,18,0.9,MOs6a,Secondary motor area layer 6a,1F9D5A,MO,MO,169,1,0,0,0,1
ZYE_0007,9/23/2020,1,p1,1,4,335,3,157,489,1,1,42,1335,42.6,-114.7,0.4,1,42,0.7,MOs6a,Secondary motor area layer 6a,1F9D5A,MO,MO,170,1,0,0,0,1
ZYE_0007,9/23/2020,1,p1,1,4,335,4,199,618,3,3,40,1323,63,-135.9,0.5,1,44,0.37,MOs6a,Secondary motor area layer 6a,1F9D5A,MO,MO,171,1,0,0,0,1
ZYE_0007,9/23/2020,1,p1,1,4,335,7,187,197,8,6,42,1305,39.2,-147.4,0.3,1,33,0.63,MOs6a,Secondary motor area layer 6a,1F9D5A,MO,MO,172,1,0,0,0,1
ZYE_0007,9/23/2020,1,p1,1,4,335,13,239,2360,7,8,42,1293,62.2,-177.3,0.4,1,55,0.8,MOs6a,Secondary motor area layer 6a,1F9D5A,MO,MO,173,1,0,0,0,1
ZYE_0007,9/23/2020,1,p1,1,4,335,20,165,200,1,15,40,1251,49.9,-115.5,0.4,1,42,0.7,MOs6a,Secondary motor area layer 6a,1F9D5A,MO,MO,174,1,0,0,0,1
ZYE_0007,9/23/2020,1,p1,1,4,335,23,198,343,7,15,41,1251,45.8,-152,0.3,1,17,0.3,MOs6a,Secondary motor area layer 6a,1F9D5A,MO,MO,175,1,0,0,0,1
ZYE_0007,9/23/2020,1,p1,1,4,335,26,76,4237,5,17,43,1239,16.3,-59.4,0.3,1,32,1.1,MOs6a,Secondary motor area layer 6a,1F9D5A,MO,MO,176,1,0,0,0,1
ZYE_0007,9/23/2020,1,p1,1,4,335,27,127,2400,8,17,41,1239,43.2,-83.8,0.5,1,43,0.8,MOs6a,Secondary motor area layer 6a,1F9D5A,MO,MO,177,1,0,0,0,1
ZYE_0007,9/23/2020,1,p1,1,4,335,29,87,1194,8,21,42,1215,27.4,-59.7,0.5,1,45,0.73,MOs6a,Secondary motor area layer 6a,1F9D5A,MO,MO,178,1,0,0,0,1
ZYE_0007,9/23/2020,1,p1,1,4,335,30,86,3659,8,30,42,1161,18.7,-66.9,0.3,1,27,0.57,MOs6a,Secondary motor area layer 6a,1F9D5A,MO,MO,179,1,0,0,0,1
ZYE_0007,9/23/2020,1,p1,1,4,335,33,82,1013,7,30,41,1161,21.6,-60,0.4,1,30,1.1,MOs6a,Secondary motor area layer 6a,1F9D5A,MO,MO,180,1,0,0,0,1
ZYE_0007,9/23/2020,1,p1,1,4,335,34,67,920,8,32,40,1149,19.1,-47.5,0.4,1,20,0.77,MOs6a,Secondary motor area layer 6a,1F9D5A,MO,MO,181,1,0,0,0,1
ZYE_0007,9/23/2020,1,p1,1,4,335,36,855,196,1,33,41,1143,149.7,-705,0.2,1,63,0.8,MOs5,Secondary motor area layer 5,1F9D5A,MO,MO,182,1,0,0,0,1
ZYE_0007,9/23/2020,1,p1,1,4,335,39,103,2807,4,1,42,1335,28.9,-73.9,0.4,1,36,0.93,MOs6a,Secondary motor area layer 6a,1F9D5A,MO,MO,183,1,0,0,0,1
ZYE_0007,9/23/2020,1,p1,1,4,335,41,61,4239,3,22,43,1209,22.2,-38.8,0.6,1,25,1.17,MOs6a,Secondary motor area layer 6a,1F9D5A,MO,MO,184,1,0,0,0,1
ZYE_0007,9/23/2020,1,p1,1,4,335,44,80,7083,7,30,42,1161,25.6,-54.4,0.5,1,29,1,MOs6a,Secondary motor area layer 6a,1F9D5A,MO,MO,185,1,0,0,0,1
ZYE_0007,9/23/2020,1,p1,1,4,335,45,76,3340,7,32,41,1149,17.7,-57.9,0.3,1,28,0.97,MOs6a,Secondary motor area layer 6a,1F9D5A,MO,MO,186,1,0,0,0,1
ZYE_0007,9/23/2020,1,p1,1,4,335,46,188,607,4,3,41,1323,56.7,-131.7,0.4,1,49,0.33,MOs6a,Secondary motor area layer 6a,1F9D5A,MO,MO,187,1,0,0,0,1
ZYE_0007,9/23/2020,1,p1,1,5,335,0,134,2106,2,2,40,1579,29.5,-104.1,0.3,1,54,1.1,MOp6a,Primary motor area Layer 6a,1F9D5A,MO,MO,188,1,0,0,0,1
ZYE_0007,9/23/2020,1,p1,1,5,335,1,376,241,8,6,42,1555,93.4,-282.4,0.3,1,63,0.73,MOp6a,Primary motor area Layer 6a,1F9D5A,MO,MO,189,1,0,0,0,1
ZYE_0007,9/23/2020,1,p1,1,5,335,2,112,1947,1,9,41,1537,29,-83,0.3,1,32,1.37,MOp6a,Primary motor area Layer 6a,1F9D5A,MO,MO,190,1,0,0,0,1
ZYE_0007,9/23/2020,1,p1,1,5,335,4,177,236,6,10,42,1531,50.7,-125.8,0.4,1,60,0.7,MOp6a,Primary motor area Layer 6a,1F9D5A,MO,MO,191,1,0,0,0,1
ZYE_0007,9/23/2020,1,p1,1,5,335,6,189,130,8,13,42,1513,64.8,-124.7,0.5,1,49,0.8,MOp6a,Primary motor area Layer 6a,1F9D5A,MO,MO,192,1,0,0,0,1
ZYE_0007,9/23/2020,1,p1,1,5,335,9,199,269,7,14,42,1507,53.9,-144.7,0.4,1,54,0.73,MOp6a,Primary motor area Layer 6a,1F9D5A,MO,MO,193,1,0,0,0,1
ZYE_0007,9/23/2020,1,p1,1,5,335,15,191,51,1,18,41,1483,45.4,-145.5,0.3,1,48,0.7,MOs6a,Secondary motor area layer 6a,1F9D5A,MO,MO,194,1,0,0,0,1
ZYE_0007,9/23/2020,1,p1,1,5,335,16,118,112,6,19,42,1477,24.6,-93.2,0.3,1,31,0.63,MOs6a,Secondary motor area layer 6a,1F9D5A,MO,MO,195,1,0,0,0,1
ZYE_0007,9/23/2020,1,p1,1,5,335,17,280,64,1,25,42,1441,76.4,-203.3,0.4,1,58,0.73,MOs6a,Secondary motor area layer 6a,1F9D5A,MO,MO,196,1,0,0,0,1
ZYE_0007,9/23/2020,1,p1,1,5,335,18,135,128,1,28,41,1423,41.6,-93.6,0.4,1,41,0.63,MOs6a,Secondary motor area layer 6a,1F9D5A,MO,MO,197,1,0,0,0,1
ZYE_0007,9/23/2020,1,p1,1,5,335,21,120,6990,8,31,42,1405,25.9,-94.4,0.3,1,36,1.07,MOs6a,Secondary motor area layer 6a,1F9D5A,MO,MO,198,1,0,0,0,1
ZYE_0007,9/23/2020,1,p1,1,5,335,24,107,4615,2,35,42,1381,33.1,-73.6,0.4,1,41,0.77,MOs6a,Secondary motor area layer 6a,1F9D5A,MO,MO,199,1,0,0,0,1
ZYE_0007,9/23/2020,1,p1,1,5,335,25,210,976,5,39,44,1357,53.5,-156.8,0.3,1,62,0.73,MOs6a,Secondary motor area layer 6a,1F9D5A,MO,MO,200,1,0,0,0,1
ZYE_0007,9/23/2020,1,p1,1,5,335,28,311,5274,4,41,42,1345,55.3,-255.8,0.2,1,44,0.8,MOs6a,Secondary motor area layer 6a,1F9D5A,MO,MO,201,1,0,0,0,1
ZYE_0007,9/23/2020,1,p1,1,5,335,32,227,650,1,44,42,1327,71.8,-155.7,0.5,1,55,0.77,MOs6a,Secondary motor area layer 6a,1F9D5A,MO,MO,202,1,0,0,0,1
ZYE_0007,9/23/2020,1,p1,1,5,335,34,264,169,4,44,42,1327,50.1,-213.6,0.2,1,34,0.9,MOs6a,Secondary motor area layer 6a,1F9D5A,MO,MO,203,1,0,0,0,1
ZYE_0007,9/23/2020,1,p1,1,5,335,35,231,1506,3,45,41,1321,44.8,-186.1,0.2,1,34,0.9,MOs6a,Secondary motor area layer 6a,1F9D5A,MO,MO,204,1,0,0,0,1
ZYE_0007,9/23/2020,1,p1,1,5,335,36,69,1257,8,46,41,1315,23,-45.6,0.5,1,24,1.03,MOs6a,Secondary motor area layer 6a,1F9D5A,MO,MO,205,1,0,0,0,1
ZYE_0007,9/23/2020,1,p1,1,5,335,38,88,844,1,33,42,1393,30.5,-57.7,0.5,1,30,0.7,MOs6a,Secondary motor area layer 6a,1F9D5A,MO,MO,206,1,0,0,0,1
ZYE_0007,9/23/2020,1,p1,1,5,335,40,83,4076,8,41,42,1345,23,-60.1,0.4,1,37,0.83,MOs6a,Secondary motor area layer 6a,1F9D5A,MO,MO,207,1,0,0,0,1
ZYE_0007,9/23/2020,1,p1,1,5,335,42,82,2958,8,46,42,1315,27.6,-54.4,0.5,1,28,0.73,MOs6a,Secondary motor area layer 6a,1F9D5A,MO,MO,208,1,0,0,0,1
ZYE_0007,9/23/2020,1,p1,1,5,335,44,97,608,8,39,43,1357,29.8,-67.5,0.4,1,53,0.67,MOs6a,Secondary motor area layer 6a,1F9D5A,MO,MO,209,1,0,0,0,1
ZYE_0007,9/23/2020,1,p1,1,5,335,45,199,968,5,39,41,1357,54.9,-144.1,0.4,1,60,0.8,MOs6a,Secondary motor area layer 6a,1F9D5A,MO,MO,210,1,0,0,0,1
ZYE_0007,9/23/2020,1,p1,1,5,335,46,74,552,6,38,42,1363,22.4,-51.1,0.4,1,49,0.77,MOs6a,Secondary motor area layer 6a,1F9D5A,MO,MO,211,1,0,0,0,1
ZYE_0007,9/23/2020,1,p1,1,5,335,48,84,2791,4,16,41,1495,17.6,-66.5,0.3,1,37,0.93,MOp6a,Primary motor area Layer 6a,1F9D5A,MO,MO,212,1,0,0,0,1
ZYE_0007,9/23/2020,1,p1,1,5,335,50,177,343,8,41,45,1345,67.4,-109.6,0.6,1,47,0.77,MOs6a,Secondary motor area layer 6a,1F9D5A,MO,MO,213,1,0,0,0,1
ZYE_0007,9/23/2020,1,p1,1,6,335,3,281,185,2,8,41,1793,70.4,-210.5,0.3,1,55,0.73,cc,corpus callosum,CCCCCC,cc,cc,214,1,0,0,0,1
ZYE_0007,9/23/2020,1,p1,1,6,335,4,145,317,7,4,42,1817,55.4,-89.5,0.6,1,32,0.87,cc,corpus callosum,CCCCCC,cc,cc,215,1,0,0,0,1
ZYE_0007,9/23/2020,1,p1,1,6,335,11,124,3377,1,9,41,1787,22.7,-101.4,0.2,1,51,0.77,cc,corpus callosum,CCCCCC,cc,cc,216,1,0,0,0,1
ZYE_0007,9/23/2020,1,p1,1,6,335,12,280,563,2,9,41,1787,75.1,-205.2,0.4,1,54,0.77,cc,corpus callosum,CCCCCC,cc,cc,217,1,0,0,0,1
ZYE_0007,9/23/2020,1,p1,1,6,335,21,137,7979,7,18,41,1733,41.7,-95.2,0.4,1,50,0.87,cc,corpus callosum,1F9D5A,cc,cc,218,1,0,0,0,1
ZYE_0007,9/23/2020,1,p1,1,6,335,22,212,339,8,25,42,1691,52.1,-159.5,0.3,1,10,0.27,MOp6a,Primary motor area Layer 6a,1F9D5A,MO,MO,219,1,0,0,0,1
ZYE_0007,9/23/2020,1,p1,1,6,335,23,132,4616,8,26,41,1685,29.7,-102.1,0.3,1,9,0.23,MOp6a,Primary motor area Layer 6a,1F9D5A,MO,MO,220,1,0,0,0,1
ZYE_0007,9/23/2020,1,p1,1,6,335,25,238,697,8,27,41,1679,43.4,-194.9,0.2,1,12,0.3,MOp6a,Primary motor area Layer 6a,1F9D5A,MO,MO,221,1,0,0,0,1
ZYE_0007,9/23/2020,1,p1,1,6,335,31,492,55,5,40,40,1601,96.2,-396.1,0.2,1,51,0.83,MOp6a,Primary motor area Layer 6a,1F9D5A,MO,MO,222,1,0,0,0,1
ZYE_0007,9/23/2020,1,p1,1,6,335,34,433,259,2,42,42,1589,112.9,-320.1,0.4,1,67,0.77,MOp6a,Primary motor area Layer 6a,1F9D5A,MO,MO,223,1,0,0,0,1
ZYE_0007,9/23/2020,1,p1,1,6,335,35,481,79,5,40,43,1601,91.8,-389.3,0.2,1,51,0.83,MOp6a,Primary motor area Layer 6a,1F9D5A,MO,MO,224,1,0,0,0,1
ZYE_0007,9/23/2020,1,p1,1,6,335,36,347,331,1,42,40,1589,96.5,-250.6,0.4,1,68,0.77,MOp6a,Primary motor area Layer 6a,1F9D5A,MO,MO,225,1,0,0,0,1
ZYE_0007,9/23/2020,1,p1,1,6,335,37,507,69,5,40,42,1601,94,-413.4,0.2,1,51,0.8,MOp6a,Primary motor area Layer 6a,1F9D5A,MO,MO,226,1,0,0,0,1
ZYE_0007,9/23/2020,1,p1,1,6,335,38,420,249,5,42,42,1589,73.2,-347,0.2,1,42,0.87,MOp6a,Primary motor area Layer 6a,1F9D5A,MO,MO,227,1,0,0,0,1
ZYE_0007,9/23/2020,1,p1,1,6,335,39,477,1635,5,42,42,1589,81.9,-395.5,0.2,1,42,0.87,MOp6a,Primary motor area Layer 6a,1F9D5A,MO,MO,228,1,0,0,0,1
ZYE_0007,9/23/2020,1,p1,1,6,335,41,427,291,2,42,43,1589,112.3,-314.9,0.4,1,65,0.77,MOp6a,Primary motor area Layer 6a,1F9D5A,MO,MO,229,1,0,0,0,1
ZYE_0007,9/23/2020,1,p1,1,6,335,42,440,2777,5,42,40,1589,77.1,-362.8,0.2,1,42,0.87,MOp6a,Primary motor area Layer 6a,1F9D5A,MO,MO,230,1,0,0,0,1
ZYE_0007,9/23/2020,1,p1,1,6,335,47,257,2127,5,46,42,1565,52.9,-204.5,0.3,1,44,0.93,MOp6a,Primary motor area Layer 6a,1F9D5A,MO,MO,231,1,0,0,0,1
ZYE_0007,9/23/2020,1,p1,1,6,335,48,175,476,1,46,42,1565,53.1,-122,0.4,1,43,0.67,MOp6a,Primary motor area Layer 6a,1F9D5A,MO,MO,232,1,0,0,0,1
ZYE_0007,9/23/2020,1,p1,1,6,335,55,66,6723,5,7,41,1799,18.2,-47.4,0.4,1,28,0.87,cc,corpus callosum,CCCCCC,cc,cc,233,1,0,0,0,1
ZYE_0007,9/23/2020,1,p1,1,6,335,56,178,863,8,4,42,1817,42.7,-135,0.3,1,44,0.77,cc,corpus callosum,CCCCCC,cc,cc,234,1,0,0,0,1
ZYE_0007,9/23/2020,1,p1,1,6,335,57,104,1893,1,48,41,1553,26.7,-77.7,0.3,1,31,0.9,MOp6a,Primary motor area Layer 6a,1F9D5A,MO,MO,235,1,0,0,0,1
ZYE_0008,10/31/2020,3,p1,0,1,250,2,193,616,1,6,42,470,36.7,-156.3,0.2,1,68,0.6,MOs2/3,Secondary motor area layer 2/3,1F9D5A,MO,MO,236,1,0,0,0,1
ZYE_0008,10/31/2020,3,p1,0,1,250,4,245,3306,1,16,42,410,32.6,-212.7,0.2,1,34,0.83,MOs2/3,Secondary motor area layer 2/3,1F9D5A,MO,MO,237,1,0,0,0,1
ZYE_0008,10/31/2020,3,p1,0,1,250,33,145,1687,1,1,41,500,42,-102.7,0.4,1,51,0.67,MOs2/3,Secondary motor area layer 2/3,1F9D5A,MO,MO,238,1,0,0,0,1
ZYE_0008,10/31/2020,3,p1,0,2,250,0,262,2553,1,1,42,750,65.6,-196.5,0.3,1,66,0.73,MOs5,Secondary motor area layer 5,1F9D5A,MO,MO,239,1,0,0,0,1
ZYE_0008,10/31/2020,3,p1,0,2,250,8,435,1624,2,8,42,708,99.1,-335.6,0.3,1,75,0.7,MOs5,Secondary motor area layer 5,1F9D5A,MO,MO,240,1,0,0,0,1
ZYE_0008,10/31/2020,3,p1,0,2,250,13,195,791,8,10,43,696,53.5,-141.4,0.4,1,70,0.57,MOs5,Secondary motor area layer 5,1F9D5A,MO,MO,241,1,0,0,0,1
ZYE_0008,10/31/2020,3,p1,0,2,250,14,266,384,3,12,43,684,76.8,-189.3,0.4,1,84,0.63,MOs5,Secondary motor area layer 5,1F9D5A,MO,MO,242,1,0,0,0,1
ZYE_0008,10/31/2020,3,p1,0,2,250,18,641,107,2,11,42,690,100,-541.4,0.2,1,66,0.73,MOs5,Secondary motor area layer 5,1F9D5A,MO,MO,243,1,0,0,0,1
ZYE_0008,10/31/2020,3,p1,0,2,250,20,434,502,3,8,37,708,91.7,-342.3,0.3,1,68,0.57,MOs5,Secondary motor area layer 5,1F9D5A,MO,MO,244,1,0,0,0,1
ZYE_0008,10/31/2020,3,p1,0,2,250,26,449,3478,2,13,43,678,65.1,-384.1,0.2,1,41,0.9,MOs5,Secondary motor area layer 5,1F9D5A,MO,MO,245,1,0,0,0,1
ZYE_0008,10/31/2020,3,p1,0,2,250,27,780,973,2,13,41,678,115.5,-665,0.2,1,61,0.67,MOs5,Secondary motor area layer 5,1F9D5A,MO,MO,246,1,0,0,0,1
ZYE_0008,10/31/2020,3,p1,0,2,250,35,376,1880,2,15,43,666,59.3,-316.8,0.2,1,44,0.73,MOs5,Secondary motor area layer 5,1F9D5A,MO,MO,247,1,0,0,0,1
ZYE_0008,10/31/2020,3,p1,0,2,250,40,343,101,2,18,41,648,66.5,-276.8,0.2,1,74,0.77,MOs5,Secondary motor area layer 5,1F9D5A,MO,MO,248,1,0,0,0,1
ZYE_0008,10/31/2020,3,p1,0,2,250,41,295,776,2,16,43,660,56.1,-238.6,0.2,1,41,0.6,MOs5,Secondary motor area layer 5,1F9D5A,MO,MO,249,1,0,0,0,1
ZYE_0008,10/31/2020,3,p1,0,2,250,44,191,1297,7,18,41,648,44.2,-146.9,0.3,1,86,0.8,MOs5,Secondary motor area layer 5,1F9D5A,MO,MO,250,1,0,0,0,1
ZYE_0008,10/31/2020,3,p1,0,2,250,51,624,412,1,37,43,534,100.1,-524.1,0.2,1,66,0.67,MOs2/3,Secondary motor area layer 2/3,1F9D5A,MO,MO,251,1,0,0,0,1
ZYE_0008,10/31/2020,3,p1,0,2,250,52,174,523,8,38,42,528,47.9,-125.8,0.4,1,38,0.63,MOs2/3,Secondary motor area layer 2/3,1F9D5A,MO,MO,252,1,0,0,0,1
ZYE_0008,10/31/2020,3,p1,0,2,250,53,472,758,1,37,42,534,83.5,-388.2,0.2,1,63,0.67,MOs2/3,Secondary motor area layer 2/3,1F9D5A,MO,MO,253,1,0,0,0,1
ZYE_0008,10/31/2020,3,p1,0,2,250,56,525,313,1,39,42,522,96.3,-429.1,0.2,1,62,0.7,MOs2/3,Secondary motor area layer 2/3,1F9D5A,MO,MO,254,1,0,0,0,1
ZYE_0008,10/31/2020,3,p1,0,2,250,57,514,316,1,39,42,522,88.3,-425.6,0.2,1,61,0.67,MOs2/3,Secondary motor area layer 2/3,1F9D5A,MO,MO,255,1,0,0,0,1
ZYE_0008,10/31/2020,3,p1,0,2,250,58,445,301,1,40,42,516,86.1,-358.8,0.2,1,59,0.7,MOs2/3,Secondary motor area layer 2/3,1F9D5A,MO,MO,256,1,0,0,0,1
ZYE_0008,10/31/2020,3,p1,0,2,250,62,145,619,8,1,42,750,44.2,-100.7,0.4,1,62,0.67,MOs5,Secondary motor area layer 5,1F9D5A,MO,MO,257,1,0,0,0,1
ZYE_0008,10/31/2020,3,p1,0,2,250,64,290,580,5,9,42,702,64.3,-226,0.3,1,106,0.6,MOs5,Secondary motor area layer 5,1F9D5A,MO,MO,258,1,0,0,0,1
ZYE_0008,10/31/2020,3,p1,0,2,250,80,458,461,1,6,42,720,110.5,-347.4,0.3,1,83,0.63,MOs5,Secondary motor area layer 5,1F9D5A,MO,MO,259,1,0,0,0,1
ZYE_0008,10/31/2020,3,p1,0,2,250,81,221,2757,1,17,42,654,51.7,-168.9,0.3,1,55,0.67,MOs5,Secondary motor area layer 5,1F9D5A,MO,MO,260,1,0,0,0,1
ZYE_0008,10/31/2020,3,p1,0,2,250,82,216,729,1,16,42,660,59.5,-156.9,0.4,1,54,0.87,MOs5,Secondary motor area layer 5,1F9D5A,MO,MO,261,1,0,0,0,1
ZYE_0008,10/31/2020,3,p1,0,2,250,89,113,556,8,33,41,558,32.6,-80.5,0.4,1,30,0.8,MOs2/3,Secondary motor area layer 2/3,1F9D5A,MO,MO,262,1,0,0,0,1
ZYE_0008,10/31/2020,3,p1,0,3,250,2,174,2803,1,2,42,994,47.3,-127.1,0.4,1,52,0.6,MOs5,Secondary motor area layer 5,1F9D5A,MO,MO,263,1,0,0,0,1
ZYE_0008,10/31/2020,3,p1,0,3,250,4,328,1960,8,6,41,970,79.7,-248.2,0.3,1,73,0.53,MOs5,Secondary motor area layer 5,1F9D5A,MO,MO,264,1,0,0,0,1
ZYE_0008,10/31/2020,3,p1,0,3,250,7,151,3148,2,14,41,922,37.3,-114.1,0.3,1,44,0.4,MOs5,Secondary motor area layer 5,1F9D5A,MO,MO,265,1,0,0,0,1
