MouseID,ExpDate,en,ProbeName,imec,epoch,InitDepth,clusterID,amp,SpikeN,posX,posY,peakt,ClusterDepth,CCFCoord_1,CCFCoord_2,CCFCoord_3,CCFName,CCFAcronym,CCFColor,peak,trough,PTratio,duration,footprint,label,artefacts,duration_AS
ZYE_0007,9/23/2020,1,p1,1,2,335,11,315,1888,8,23,41,703,79,165,371,Primary motor area Layer 5,MOp5,1F9D5A,99.48978,-215.59122,0.461474173,0.33,49,MO,0,0.3
ZYE_0007,9/23/2020,1,p1,1,2,335,12,92,422,8,26,43,685,78,165,371,Primary motor area Layer 5,MOp5,1F9D5A,25.63938,-66.34602,0.386449406,0.7,49,MO,0,0.83
ZYE_0007,9/23/2020,1,p1,1,2,335,14,120,538,1,30,40,661,77,165,371,Primary motor area Layer 5,MOp5,1F9D5A,41.80878,-78.35022,0.533614073,0.67,40,MO,0,0.7
ZYE_0007,9/23/2020,1,p1,1,2,335,15,95,1298,8,33,41,643,76,165,371,Primary motor area Layer 5,MOp5,1F9D5A,21.61692,-73.73808,0.293158162,0.73,62,MO,0,0.63
ZYE_0007,9/23/2020,1,p1,1,2,335,17,181,653,7,39,41,607,75,165,371,Primary motor area Layer 5,MOp5,1F9D5A,44.8812,-136.2348,0.329440055,0.77,68,MO,0,0.67
ZYE_0007,9/23/2020,1,p1,1,2,335,18,87,9214,8,46,43,565,73,165,371,Primary motor area Layer 5,MOp5,1F9D5A,21.22848,-65.51532,0.324023145,1.2,35,MO,0,1.2
ZYE_0007,9/23/2020,1,p1,1,2,335,19,176,5227,1,48,42,553,73,165,371,Primary motor area Layer 5,MOp5,1F9D5A,61.50924,-114.31836,0.538052155,0.67,63,MO,0,0.67
ZYE_0007,9/23/2020,1,p1,1,2,335,20,97,1523,8,16,48,745,81,165,370,Primary motor area Layer 5,MOp5,1F9D5A,33.75684,-62.83836,0.537201162,0.83,25,MO,0,0.83
ZYE_0007,9/23/2020,1,p1,1,2,335,21,119,1204,2,36,43,625,76,165,371,Primary motor area Layer 5,MOp5,1F9D5A,35.37378,-83.14722,0.425435511,0.7,62,MO,0,0.7
ZYE_0007,9/23/2020,1,p1,1,2,335,23,108,4932,8,36,42,625,76,165,371,Primary motor area Layer 5,MOp5,1F9D5A,35.3574,-72.7038,0.48632121,-0.2,120,MO,0,0.77
ZYE_0007,9/23/2020,1,p1,1,2,335,27,216,2256,1,48,41,553,73,165,371,Primary motor area Layer 5,MOp5,1F9D5A,76.94154,-138.99366,0.553561508,0.57,83,MO,0,0.53
ZYE_0007,9/23/2020,1,p1,1,2,335,28,135,1786,8,16,46,745,81,165,370,Primary motor area Layer 5,MOp5,1F9D5A,45.13158,-89.53542,0.504063978,0.63,34,MO,0,0.63
ZYE_0007,9/23/2020,1,p1,1,2,335,30,176,494,6,40,42,601,75,165,371,Primary motor area Layer 5,MOp5,1F9D5A,41.9211,-133.8831,0.31311719,0.57,77,MO,0,0.57
ZYE_0007,9/23/2020,1,p1,1,2,335,31,115,1242,1,46,41,565,73,165,371,Primary motor area Layer 5,MOp5,1F9D5A,36.14598,-78.46722,0.460650702,0.77,46,MO,0,0.77
ZYE_0007,9/23/2020,1,p1,1,2,335,33,164,2355,1,46,41,565,73,165,371,Primary motor area Layer 5,MOp5,1F9D5A,52.2873,-111.6999,0.468105164,0.67,51,MO,0,0.67
ZYE_0007,9/23/2020,1,p1,1,3,335,1,94,548,1,19,41,977,90,164,369,Primary motor area Layer 5,MOp5,1F9D5A,81.3501,-13.1157,6.20249777,-0.73,11,MO,0,0.23
ZYE_0007,9/23/2020,1,p1,1,3,335,2,159,2070,2,20,42,971,90,164,369,Primary motor area Layer 5,MOp5,1F9D5A,38.33622,-120.99438,0.316842981,0.3,8,MO,0,0.33
ZYE_0007,9/23/2020,1,p1,1,3,335,3,125,4515,2,21,41,965,89,164,369,Primary motor area Layer 5,MOp5,1F9D5A,31.15008,-93.92292,0.331655788,0.3,8,MO,0,0.27
ZYE_0007,9/23/2020,1,p1,1,3,335,4,273,1429,2,33,41,893,86,164,370,Primary motor area Layer 5,MOp5,1F9D5A,52.2873,-220.3695,0.237271038,0.67,51,MO,0,0.67
ZYE_0007,9/23/2020,1,p1,1,3,335,7,426,463,2,33,42,893,86,164,370,Primary motor area Layer 5,MOp5,1F9D5A,72.0954,-354.159,0.203567889,0.5,50,MO,0,0.5
ZYE_0007,9/23/2020,1,p1,1,3,335,9,528,228,2,33,41,893,86,164,370,Primary motor area Layer 5,MOp5,1F9D5A,86.99418,-440.69922,0.197400349,0.43,49,MO,0,0.43
ZYE_0007,9/23/2020,1,p1,1,3,335,12,142,1886,2,36,41,875,86,164,370,Primary motor area Layer 5,MOp5,1F9D5A,36.07578,-105.75162,0.341136902,0.6,51,MO,0,0.57
ZYE_0007,9/23/2020,1,p1,1,3,335,13,75,1516,6,36,41,875,86,164,370,Primary motor area Layer 5,MOp5,1F9D5A,51.74442,-23.43978,2.20754717,-0.3,5,MO,0,1.07
ZYE_0007,9/23/2020,1,p1,1,3,335,14,242,110,5,43,42,833,84,164,370,Primary motor area Layer 5,MOp5,1F9D5A,70.51122,-171.16398,0.411951276,0.33,51,MO,0,0.3
ZYE_0007,9/23/2020,1,p1,1,3,335,17,106,1616,1,46,42,815,83,164,370,Primary motor area Layer 5,MOp5,1F9D5A,38.62404,-66.93336,0.577052161,0.8,35,MO,0,0.73
ZYE_0007,9/23/2020,1,p1,1,3,335,18,267,4090,5,48,41,803,83,164,370,Primary motor area Layer 5,MOp5,1F9D5A,75.75048,-191.07972,0.396433907,0.3,60,MO,0,0.27
ZYE_0007,9/23/2020,1,p1,1,3,335,19,171,69,4,48,42,803,83,164,370,Primary motor area Layer 5,MOp5,1F9D5A,30.95582609,-139.6946087,0.221596426,0.9,33,MO,0,0.93
ZYE_0007,9/23/2020,1,p1,1,3,335,20,444,184,5,48,42,803,83,164,370,Primary motor area Layer 5,MOp5,1F9D5A,117.09126,-326.71314,0.358391646,0.27,50,MO,0,0.3
ZYE_0007,9/23/2020,1,p1,1,3,335,21,78,10406,8,31,42,905,87,164,369,Primary motor area Layer 5,MOp5,1F9D5A,54.80514,-22.99986,2.382846678,-0.47,0,MO,0,0.7
ZYE_0007,9/23/2020,1,p1,1,3,335,22,56,2284,4,36,42,875,86,164,370,Primary motor area Layer 5,MOp5,1F9D5A,35.80434,-20.47266,1.748885587,-0.33,0,MO,0,0.97
ZYE_0007,9/23/2020,1,p1,1,3,335,23,84,495,1,46,41,815,83,164,370,Primary motor area Layer 5,MOp5,1F9D5A,30.89502,-53.57898,0.576625759,0.8,35,MO,0,0.87
ZYE_0007,9/23/2020,1,p1,1,3,335,24,63,1048,3,36,42,875,86,164,370,Primary motor area Layer 5,MOp5,1F9D5A,36.59994,-26.50986,1.380616118,-0.3,13,MO,0,1
ZYE_0007,9/23/2020,1,p1,1,3,335,25,72,3729,2,48,42,803,83,164,370,Primary motor area Layer 5,MOp5,1F9D5A,26.1612,-45.7236,0.572159672,0.83,45,MO,0,0.83
ZYE_0007,9/23/2020,1,p1,1,3,335,26,73,434,1,45,40,821,84,164,370,Primary motor area Layer 5,MOp5,1F9D5A,25.49196,-47.18844,0.540216205,0.83,32,MO,0,0.87
ZYE_0007,9/23/2020,1,p1,1,4,335,2,93,3039,8,4,42,1317,103,162,367,Primary motor area Layer 6a,MOp6a,1F9D5A,22.4874,-70.9722,0.316848005,0.9,18,MO,0,0.9
ZYE_0007,9/23/2020,1,p1,1,4,335,3,157,489,1,1,42,1335,104,162,367,Primary motor area Layer 6a,MOp6a,1F9D5A,42.64416,-114.69744,0.371796964,0.7,42,MO,0,0.7
ZYE_0007,9/23/2020,1,p1,1,4,335,4,199,618,3,3,40,1323,104,162,367,Primary motor area Layer 6a,MOp6a,1F9D5A,63.02556,-135.92124,0.463691767,0.37,44,MO,0,0.37
ZYE_0007,9/23/2020,1,p1,1,4,335,7,187,197,8,6,42,1305,103,162,367,Primary motor area Layer 6a,MOp6a,1F9D5A,39.2067,-147.3849,0.266015718,0.67,33,MO,0,0.63
ZYE_0007,9/23/2020,1,p1,1,4,335,13,239,2360,7,8,42,1293,102,163,367,Primary motor area Layer 6a,MOp6a,1F9D5A,62.23932,-177.25968,0.351119442,0.8,55,MO,0,0.8
ZYE_0007,9/23/2020,1,p1,1,4,335,20,165,200,1,15,40,1251,101,163,367,Primary motor area Layer 6a,MOp6a,1F9D5A,49.90752,-115.48368,0.432160804,0.73,42,MO,0,0.7
ZYE_0007,9/23/2020,1,p1,1,4,335,23,198,343,7,15,41,1251,101,163,367,Primary motor area Layer 6a,MOp6a,1F9D5A,45.8055,-151.9713,0.301408884,0.27,17,MO,0,0.3
ZYE_0007,9/23/2020,1,p1,1,4,335,26,76,4237,5,17,43,1239,100,163,368,Primary motor area Layer 6a,MOp6a,1F9D5A,16.33086,-59.43834,0.274752962,1.1,32,MO,0,1.1
ZYE_0007,9/23/2020,1,p1,1,4,335,27,127,2400,8,17,41,1239,100,163,368,Primary motor area Layer 6a,MOp6a,1F9D5A,43.22682,-83.78838,0.515904711,0.83,43,MO,0,0.8
ZYE_0007,9/23/2020,1,p1,1,4,335,29,87,1194,8,21,42,1215,99,163,368,Primary motor area Layer 6a,MOp6a,1F9D5A,27.37566,-59.69574,0.458586492,0.73,45,MO,0,0.73
ZYE_0007,9/23/2020,1,p1,1,4,335,30,86,3659,8,30,42,1161,97,163,368,Primary motor area Layer 6a,MOp6a,1F9D5A,18.6966,-66.8538,0.279663983,0.6,27,MO,0,0.57
ZYE_0007,9/23/2020,1,p1,1,4,335,33,82,1013,7,30,41,1161,97,163,368,Primary motor area Layer 6a,MOp6a,1F9D5A,21.62862,-59.99058,0.360533604,-0.17,30,MO,0,1.1
ZYE_0007,9/23/2020,1,p1,1,4,335,34,67,920,8,32,40,1149,97,163,368,Primary motor area Layer 6a,MOp6a,1F9D5A,19.11078,-47.46222,0.402652468,0.73,20,MO,0,0.77
ZYE_0007,9/23/2020,1,p1,1,4,335,36,855,196,1,33,41,1143,96,163,368,Primary motor area Layer 6a,MOp6a,1F9D5A,149.70852,-704.95308,0.212366644,0.8,63,MO,0,0.8
ZYE_0007,9/23/2020,1,p1,1,4,335,39,103,2807,4,1,42,1335,104,162,367,Primary motor area Layer 6a,MOp6a,1F9D5A,28.8522,-73.8972,0.390436985,0.87,36,MO,0,0.93
ZYE_0007,9/23/2020,1,p1,1,4,335,41,61,4239,3,22,43,1209,99,163,368,Primary motor area Layer 6a,MOp6a,1F9D5A,22.23234,-38.79486,0.573074371,-0.23,25,MO,0,1.17
ZYE_0007,9/23/2020,1,p1,1,4,335,44,80,7083,7,30,42,1161,97,163,368,Primary motor area Layer 6a,MOp6a,1F9D5A,25.55982,-54.39798,0.46986708,-0.2,29,MO,0,1
ZYE_0007,9/23/2020,1,p1,1,4,335,45,76,3340,7,32,41,1149,97,163,368,Primary motor area Layer 6a,MOp6a,1F9D5A,17.73486,-57.89394,0.306333616,-0.23,28,MO,0,0.97
ZYE_0007,9/23/2020,1,p1,1,4,335,46,188,607,4,3,41,1323,104,162,367,Primary motor area Layer 6a,MOp6a,1F9D5A,56.7216,-131.6718,0.430780167,0.33,49,MO,0,0.33
ZYE_0007,9/23/2020,1,p1,1,5,335,0,134,2106,2,2,40,1579,114,161,366,Primary motor area Layer 6a,MOp6a,1F9D5A,29.47698,-104.11362,0.283123188,1.1,54,MO,0,1.1
ZYE_0007,9/23/2020,1,p1,1,5,335,1,376,241,8,6,42,1555,113,162,366,Primary motor area Layer 6a,MOp6a,1F9D5A,93.41748,-282.43332,0.330759416,0.73,63,MO,0,0.73
ZYE_0007,9/23/2020,1,p1,1,5,335,2,112,1947,1,9,41,1537,112,162,366,Primary motor area Layer 6a,MOp6a,1F9D5A,29.0394,-83.0466,0.349675965,-0.27,32,MO,0,1.37
ZYE_0007,9/23/2020,1,p1,1,5,335,4,177,236,6,10,42,1531,112,162,366,Primary motor area Layer 6a,MOp6a,1F9D5A,50.72184,-125.78436,0.40324441,0.7,60,MO,0,0.7
ZYE_0007,9/23/2020,1,p1,1,5,335,6,189,130,8,13,42,1513,111,162,366,Primary motor area Layer 6a,MOp6a,1F9D5A,64.77354,-124.69626,0.519450543,0.8,49,MO,0,0.8
ZYE_0007,9/23/2020,1,p1,1,5,335,9,199,269,7,14,42,1507,111,162,366,Primary motor area Layer 6a,MOp6a,1F9D5A,53.92764,-144.66816,0.372767857,0.73,54,MO,0,0.73
ZYE_0007,9/23/2020,1,p1,1,5,335,15,191,51,1,18,41,1483,110,162,366,Primary motor area Layer 6a,MOp6a,1F9D5A,45.37305882,-145.5434118,0.311749314,0.73,48,MO,0,0.7
ZYE_0007,9/23/2020,1,p1,1,5,335,16,118,112,6,19,42,1477,110,162,366,Primary motor area Layer 6a,MOp6a,1F9D5A,24.63786,-93.18114,0.264408227,0.6,31,MO,0,0.63
ZYE_0007,9/23/2020,1,p1,1,5,335,17,280,64,1,25,42,1441,108,162,366,Primary motor area Layer 6a,MOp6a,1F9D5A,76.36809375,-203.2984688,0.375645199,0.73,58,MO,0,0.73
ZYE_0007,9/23/2020,1,p1,1,5,335,18,135,128,1,28,41,1423,108,162,366,Primary motor area Layer 6a,MOp6a,1F9D5A,41.55606,-93.62574,0.44385294,0.77,41,MO,0,0.63
ZYE_0007,9/23/2020,1,p1,1,5,335,21,120,6990,8,31,42,1405,107,162,367,Primary motor area Layer 6a,MOp6a,1F9D5A,25.89912,-94.42368,0.274286281,-0.17,36,MO,0,1.07
ZYE_0007,9/23/2020,1,p1,1,5,335,24,107,4615,2,35,42,1381,106,162,367,Primary motor area Layer 6a,MOp6a,1F9D5A,33.11334,-73.61406,0.44982358,0.77,41,MO,0,0.77
ZYE_0007,9/23/2020,1,p1,1,5,335,25,210,976,5,39,44,1357,105,162,367,Primary motor area Layer 6a,MOp6a,1F9D5A,53.49708,-156.77532,0.341234067,0.7,62,MO,0,0.73
ZYE_0007,9/23/2020,1,p1,1,5,335,28,311,5274,4,41,42,1345,105,162,367,Primary motor area Layer 6a,MOp6a,1F9D5A,55.30824,-255.84156,0.216181609,0.8,44,MO,0,0.8
ZYE_0007,9/23/2020,1,p1,1,5,335,32,227,650,1,44,42,1327,104,162,367,Primary motor area Layer 6a,MOp6a,1F9D5A,71.84268,-155.65212,0.461559277,0.73,55,MO,0,0.77
ZYE_0007,9/23/2020,1,p1,1,5,335,34,264,169,4,44,42,1327,104,162,367,Primary motor area Layer 6a,MOp6a,1F9D5A,50.0877,-213.6069,0.234485403,0.9,34,MO,0,0.9
ZYE_0007,9/23/2020,1,p1,1,5,335,35,231,1506,3,45,41,1321,104,162,367,Primary motor area Layer 6a,MOp6a,1F9D5A,44.78292,-186.08148,0.240662961,0.9,34,MO,0,0.9
ZYE_0007,9/23/2020,1,p1,1,5,335,36,69,1257,8,46,41,1315,103,162,367,Primary motor area Layer 6a,MOp6a,1F9D5A,23.02092,-45.56448,0.505238291,1.03,24,MO,0,1.03
ZYE_0007,9/23/2020,1,p1,1,5,335,38,88,844,1,33,42,1393,106,162,367,Primary motor area Layer 6a,MOp6a,1F9D5A,30.52062,-57.69738,0.528977572,0.7,30,MO,0,0.7
ZYE_0007,9/23/2020,1,p1,1,5,335,40,83,4076,8,41,42,1345,105,162,367,Primary motor area Layer 6a,MOp6a,1F9D5A,23.01624,-60.10056,0.382962155,0.83,37,MO,0,0.83
ZYE_0007,9/23/2020,1,p1,1,5,335,42,82,2958,8,46,42,1315,103,162,367,Primary motor area Layer 6a,MOp6a,1F9D5A,27.63774,-54.37926,0.508240458,0.7,28,MO,0,0.73
ZYE_0007,9/23/2020,1,p1,1,5,335,44,97,608,8,39,43,1357,105,162,367,Primary motor area Layer 6a,MOp6a,1F9D5A,29.75778,-67.49262,0.440904206,0.63,53,MO,0,0.67
ZYE_0007,9/23/2020,1,p1,1,5,335,45,199,968,5,39,41,1357,105,162,367,Primary motor area Layer 6a,MOp6a,1F9D5A,54.85428,-144.06912,0.38074974,0.8,60,MO,0,0.8
ZYE_0007,9/23/2020,1,p1,1,5,335,46,74,552,6,38,42,1363,105,162,367,Primary motor area Layer 6a,MOp6a,1F9D5A,22.38912,-51.13368,0.437854659,0.77,49,MO,0,0.77
ZYE_0007,9/23/2020,1,p1,1,5,335,48,84,2791,4,16,41,1495,111,162,366,Primary motor area Layer 6a,MOp6a,1F9D5A,17.61786,-66.45834,0.265096299,0.93,37,MO,0,0.93
ZYE_0007,9/23/2020,1,p1,1,5,335,50,177,343,8,41,45,1345,105,162,367,Primary motor area Layer 6a,MOp6a,1F9D5A,67.4271,-109.6173,0.615113673,0.77,47,MO,0,0.77
ZYE_0007,9/23/2020,1,p1,1,6,335,3,281,185,2,8,41,1793,122,161,364,corpus callosum,cc,CCCCCC,70.42464,-210.49236,0.334571003,0.73,55,cc,0,0.73
ZYE_0007,9/23/2020,1,p1,1,6,335,4,145,317,7,4,42,1817,123,161,364,corpus callosum,cc,CCCCCC,55.41588,-89.52372,0.619007789,-0.13,32,cc,0,0.87
ZYE_0007,9/23/2020,1,p1,1,6,335,11,124,3377,1,9,41,1787,122,161,364,corpus callosum,cc,CCCCCC,22.68864,-101.37816,0.22380205,-0.13,51,cc,0,0.77
ZYE_0007,9/23/2020,1,p1,1,6,335,12,280,563,2,9,41,1787,122,161,364,corpus callosum,cc,CCCCCC,75.05784,-205.22736,0.365730183,0.73,54,cc,0,0.77
ZYE_0007,9/23/2020,1,p1,1,6,335,21,137,7979,7,18,41,1733,120,161,365,corpus callosum,cc,CCCCCC,41.73858,-95.19822,0.43843866,0.87,50,cc,0,0.87
ZYE_0007,9/23/2020,1,p1,1,6,335,22,212,339,8,25,42,1691,118,161,365,Primary motor area Layer 6b,MOp6b,1F9D5A,52.0884,-159.471,0.326632428,0.27,10,MO,0,0.27
ZYE_0007,9/23/2020,1,p1,1,6,335,23,132,4616,8,26,41,1685,118,161,365,Primary motor area Layer 6b,MOp6b,1F9D5A,29.73204,-102.08016,0.291261691,0.27,9,MO,0,0.23
ZYE_0007,9/23/2020,1,p1,1,6,335,25,238,697,8,27,41,1679,118,161,365,Primary motor area Layer 6b,MOp6b,1F9D5A,43.44444,-194.93136,0.22287045,0.3,12,MO,0,0.3
ZYE_0007,9/23/2020,1,p1,1,6,335,31,492,55,5,40,40,1601,115,161,365,Primary motor area Layer 6a,MOp6a,1F9D5A,96.19952727,-396.0513818,0.242896583,0.83,51,MO,0,0.83
ZYE_0007,9/23/2020,1,p1,1,6,335,34,433,259,2,42,42,1589,114,161,366,Primary motor area Layer 6a,MOp6a,1F9D5A,112.8699,-320.1471,0.352556372,0.77,67,MO,0,0.77
ZYE_0007,9/23/2020,1,p1,1,6,335,35,481,79,5,40,43,1601,115,161,365,Primary motor area Layer 6a,MOp6a,1F9D5A,91.83759494,-389.2841772,0.235914019,0.83,51,MO,0,0.83
ZYE_0007,9/23/2020,1,p1,1,6,335,36,347,331,1,42,40,1589,114,161,366,Primary motor area Layer 6a,MOp6a,1F9D5A,96.51564,-250.55316,0.385210228,0.77,68,MO,0,0.77
ZYE_0007,9/23/2020,1,p1,1,6,335,37,507,69,5,40,42,1601,115,161,365,Primary motor area Layer 6a,MOp6a,1F9D5A,93.97304348,-413.366087,0.227336123,0.83,51,MO,0,0.8
ZYE_0007,9/23/2020,1,p1,1,6,335,38,420,249,5,42,42,1589,114,161,366,Primary motor area Layer 6a,MOp6a,1F9D5A,73.20222,-346.99158,0.210962525,0.9,42,MO,0,0.87
ZYE_0007,9/23/2020,1,p1,1,6,335,39,477,1635,5,42,42,1589,114,161,366,Primary motor area Layer 6a,MOp6a,1F9D5A,81.85086,-395.46234,0.206975107,0.9,42,MO,0,0.87
ZYE_0007,9/23/2020,1,p1,1,6,335,41,427,291,2,42,43,1589,114,161,366,Primary motor area Layer 6a,MOp6a,1F9D5A,112.27788,-314.91252,0.35653673,0.7,65,MO,0,0.77
ZYE_0007,9/23/2020,1,p1,1,6,335,42,440,2777,5,42,40,1589,114,161,366,Primary motor area Layer 6a,MOp6a,1F9D5A,77.0913,-362.7819,0.212500403,0.83,42,MO,0,0.87
ZYE_0007,9/23/2020,1,p1,1,6,335,47,257,2127,5,46,42,1565,113,162,366,Primary motor area Layer 6a,MOp6a,1F9D5A,52.87698,-204.52302,0.258538036,0.93,44,MO,0,0.93
ZYE_0007,9/23/2020,1,p1,1,6,335,48,175,476,1,46,42,1565,113,162,366,Primary motor area Layer 6a,MOp6a,1F9D5A,53.0946,-121.9608,0.43534152,0.67,43,MO,0,0.67
ZYE_0007,9/23/2020,1,p1,1,6,335,55,66,6723,5,7,41,1799,123,161,364,corpus callosum,cc,CCCCCC,18.23562,-47.42478,0.384516702,0.9,28,cc,0,0.87
ZYE_0007,9/23/2020,1,p1,1,6,335,56,178,863,8,4,42,1817,123,161,364,corpus callosum,cc,CCCCCC,42.71202,-135.03438,0.316304781,-0.1,44,cc,0,0.77
ZYE_0007,9/23/2020,1,p1,1,6,335,57,104,1893,1,48,41,1553,113,162,366,Primary motor area Layer 6a,MOp6a,1F9D5A,26.72748,-77.68332,0.344056871,0.9,31,MO,0,0.9
ZYE_0008,10/31/2020,3,p1,0,1,250,2,193,616,1,6,42,470,72,175,388,Primary motor area Layer 2/3,MOp2/3,1F9D5A,36.69354,-156.33306,0.234713886,0.5,68,MO,0,0.6
ZYE_0008,10/31/2020,3,p1,0,1,250,4,245,3306,1,16,42,410,70,175,388,Secondary motor area layer 2/3,MOs2/3,1F9D5A,32.62428,-212.74812,0.153346972,0.83,34,MO,0,0.83
ZYE_0008,10/31/2020,3,p1,0,1,250,33,145,1687,1,1,41,500,73,175,388,Primary motor area Layer 2/3,MOp2/3,1F9D5A,41.98428,-102.65112,0.408999726,0.67,51,MO,0,0.67
ZYE_0008,10/31/2020,3,p1,0,2,250,0,262,2553,1,1,42,750,82,175,386,Primary motor area Layer 5,MOp5,1F9D5A,65.6136,-196.5132,0.333889021,0.73,66,MO,0,0.73
ZYE_0008,10/31/2020,3,p1,0,2,250,8,435,1624,2,8,42,708,80,175,387,Primary motor area Layer 5,MOp5,1F9D5A,99.08964,-335.56536,0.295291624,0.7,75,MO,0,0.7
ZYE_0008,10/31/2020,3,p1,0,2,250,13,195,791,8,10,43,696,80,175,387,Primary motor area Layer 5,MOp5,1F9D5A,53.4573,-141.4413,0.377946894,0.57,70,MO,0,0.57
ZYE_0008,10/31/2020,3,p1,0,2,250,14,266,384,3,12,43,684,79,175,387,Primary motor area Layer 5,MOp5,1F9D5A,76.75902,-189.25218,0.405591206,0.67,84,MO,0,0.63
ZYE_0008,10/31/2020,3,p1,0,2,250,18,641,107,2,11,42,690,80,175,387,Primary motor area Layer 5,MOp5,1F9D5A,100.00692,-541.43388,0.18470754,0.73,66,MO,0,0.73
ZYE_0008,10/31/2020,3,p1,0,2,250,20,434,502,3,8,37,708,80,175,387,Primary motor area Layer 5,MOp5,1F9D5A,91.67886,-342.25074,0.267870451,0.6,68,MO,0,0.57
ZYE_0008,10/31/2020,3,p1,0,2,250,26,449,3478,2,13,43,678,79,175,387,Primary motor area Layer 5,MOp5,1F9D5A,65.08476,-384.14844,0.169426069,0.83,41,MO,0,0.9
ZYE_0008,10/31/2020,3,p1,0,2,250,27,780,973,2,13,41,678,79,175,387,Primary motor area Layer 5,MOp5,1F9D5A,115.46964,-664.96716,0.173647132,0.7,61,MO,0,0.67
ZYE_0008,10/31/2020,3,p1,0,2,250,35,376,1880,2,15,43,666,79,175,387,Primary motor area Layer 5,MOp5,1F9D5A,59.32602,-316.80558,0.187263179,0.7,44,MO,0,0.73
ZYE_0008,10/31/2020,3,p1,0,2,250,40,343,101,2,18,41,648,78,175,387,Primary motor area Layer 5,MOp5,1F9D5A,66.4911,-276.8337,0.240184269,0.8,74,MO,0,0.77
ZYE_0008,10/31/2020,3,p1,0,2,250,41,295,776,2,16,43,660,78,175,387,Primary motor area Layer 5,MOp5,1F9D5A,56.0547,-238.5981,0.234933556,0.63,41,MO,0,0.6
ZYE_0008,10/31/2020,3,p1,0,2,250,44,191,1297,7,18,41,648,78,175,387,Primary motor area Layer 5,MOp5,1F9D5A,44.2026,-146.9286,0.300844083,0.8,86,MO,0,0.8
ZYE_0008,10/31/2020,3,p1,0,2,250,51,624,412,1,37,43,534,74,175,388,Primary motor area Layer 2/3,MOp2/3,1F9D5A,100.13562,-524.05938,0.191076859,0.67,66,MO,0,0.67
ZYE_0008,10/31/2020,3,p1,0,2,250,52,174,523,8,38,42,528,74,175,388,Primary motor area Layer 2/3,MOp2/3,1F9D5A,47.89044,-125.76096,0.380805299,0.63,38,MO,0,0.63
ZYE_0008,10/31/2020,3,p1,0,2,250,53,472,758,1,37,42,534,74,175,388,Primary motor area Layer 2/3,MOp2/3,1F9D5A,83.47248,-388.17792,0.215036651,0.7,63,MO,0,0.67
ZYE_0008,10/31/2020,3,p1,0,2,250,56,525,313,1,39,42,522,74,175,388,Primary motor area Layer 2/3,MOp2/3,1F9D5A,96.33546,-429.11154,0.224499812,0.67,62,MO,0,0.7
ZYE_0008,10/31/2020,3,p1,0,2,250,57,514,316,1,39,42,522,74,175,388,Primary motor area Layer 2/3,MOp2/3,1F9D5A,88.26948,-425.57112,0.207414169,0.67,61,MO,0,0.67
ZYE_0008,10/31/2020,3,p1,0,2,250,58,445,301,1,40,42,516,73,175,388,Primary motor area Layer 2/3,MOp2/3,1F9D5A,86.0652,-358.839,0.239843495,0.67,59,MO,0,0.7
ZYE_0008,10/31/2020,3,p1,0,2,250,62,145,619,8,1,42,750,82,175,386,Primary motor area Layer 5,MOp5,1F9D5A,44.23536,-100.70424,0.439260154,0.63,62,MO,0,0.67
ZYE_0008,10/31/2020,3,p1,0,2,250,64,290,580,5,9,42,702,80,175,387,Primary motor area Layer 5,MOp5,1F9D5A,64.29618,-226.02762,0.284461607,0.57,106,MO,0,0.6
ZYE_0008,10/31/2020,3,p1,0,2,250,80,458,461,1,6,42,720,81,175,386,Primary motor area Layer 5,MOp5,1F9D5A,110.5416,-347.4432,0.318157328,0.67,83,MO,0,0.63
ZYE_0008,10/31/2020,3,p1,0,2,250,81,221,2757,1,17,42,654,78,175,387,Primary motor area Layer 5,MOp5,1F9D5A,51.68358,-168.90822,0.305986174,0.67,55,MO,0,0.67
ZYE_0008,10/31/2020,3,p1,0,2,250,82,216,729,1,16,42,660,78,175,387,Primary motor area Layer 5,MOp5,1F9D5A,59.51088,-156.93912,0.379197233,0.83,54,MO,0,0.87
ZYE_0008,10/31/2020,3,p1,0,2,250,89,113,556,8,33,41,558,75,175,388,Primary motor area Layer 2/3,MOp2/3,1F9D5A,32.60556,-80.51004,0.404987502,0.83,30,MO,0,0.8
ZYE_0008,10/31/2020,3,p1,0,3,250,2,174,2803,1,2,42,994,92,174,384,Primary motor area Layer 5,MOp5,1F9D5A,47.29842,-127.05498,0.372267344,0.57,52,MO,0,0.6
ZYE_0008,10/31/2020,3,p1,0,3,250,4,328,1960,8,6,41,970,92,174,384,Primary motor area Layer 5,MOp5,1F9D5A,79.67934,-248.17806,0.321057147,0.57,73,MO,0,0.53
ZYE_0008,10/31/2020,3,p1,0,3,250,7,151,3148,2,14,41,922,90,175,385,Primary motor area Layer 5,MOp5,1F9D5A,37.31598,-114.08202,0.32709782,0.4,44,MO,0,0.4
ZYE_0008,10/31/2020,3,p1,0,3,250,9,140,3463,7,17,47,904,89,175,385,Primary motor area Layer 5,MOp5,1F9D5A,45.23922,-94.48218,0.478812195,-0.17,35,MO,0,0.37
ZYE_0008,10/31/2020,3,p1,0,3,250,11,830,181,8,17,42,904,89,175,385,Primary motor area Layer 5,MOp5,1F9D5A,181.66356,-647.88984,0.280392667,0.57,69,MO,0,0.57
